"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"ENSMUSG00000084983",39.0205017850443,-2.16549394867617,0.332435379948844,-6.51402973115977,7.31610066025386e-11,3.65564584144968e-08,2.16549394867617,-4.4862000304735
"ENSMUSG00000055912",210.782923088578,-1.00887396173263,0.15535086530923,-6.49416377388333,8.34958791829773e-11,4.00362740682376e-08,1.00887396173263,-2.01233983513073
"ENSMUSG00000028088",275.387000516369,-1.89927137901968,0.294662498371665,-6.44558228317227,1.15157428488122e-10,5.31728763319041e-08,1.89927137901968,-3.73024756022071
"ENSMUSG00000038370",93.5911370728594,-1.74057984394288,0.270919746213815,-6.42470646111259,1.32124224582217e-10,5.67997485471208e-08,1.74057984394288,-3.3416944923194
"ENSMUSG00000042797",108.271253185614,-1.34175570588557,0.208679931287403,-6.4297304374595,1.27830433263445e-10,5.67997485471208e-08,1.34175570588557,-2.53459582011595
"ENSMUSG00000021210",1809.56890313289,-2.48318078392219,0.392348426396695,-6.32901935335278,2.46724167084389e-10,9.74047377583451e-08,2.48318078392219,-5.59128848711816
"ENSMUSG00000022178",33.9730960896716,-1.31086679761071,0.207342745823435,-6.32222165480047,2.57829176708541e-10,9.74047377583451e-08,1.31086679761071,-2.48090552567568
"ENSMUSG00000026811",147.036820738431,-1.01777008876534,0.160950222010019,-6.32350844910287,2.55690216066817e-10,9.74047377583451e-08,1.01777008876534,-2.02478691424009
"ENSMUSG00000028240",134.107205706822,-7.3306301353941,1.1573398117037,-6.33403436161314,2.38832287416784e-10,9.74047377583451e-08,7.3306301353941,-160.96800363959
"ENSMUSG00000034675",66.3510323712579,1.08793930632967,0.172873778038733,6.29325811393969,3.10870772306461e-10,1.10732169095562e-07,1.08793930632967,2.12570191930774
"ENSMUSG00000026922",1005.31143017119,-0.767728248395832,0.122365432963201,-6.2740614714836,3.51749528237163e-10,1.13748279603138e-07,0.767728248395832,-1.70258667949536
"ENSMUSG00000038172",63.9668360650824,0.985526768951711,0.157027460210199,6.27614283280437,3.47075365456852e-10,1.13748279603138e-07,0.985526768951711,1.98003614831637
"ENSMUSG00000045776",42.28008479891,-2.12532835021741,0.338845450936596,-6.27226466916651,3.55834034212111e-10,1.13748279603138e-07,2.12532835021741,-4.36302382019444
"ENSMUSG00000067279",156.27318981632,-1.3578804070496,0.216419267611208,-6.27430460345609,3.51200366732741e-10,1.13748279603138e-07,1.3578804070496,-2.5630833713942
"ENSMUSG00000043421",144.695365852313,1.47350027979934,0.235591923641226,6.25446007242285,3.98893494410248e-10,1.24325129870314e-07,1.47350027979934,2.77694822657377
"ENSMUSG00000047330",18.8171282369001,2.08808054354171,0.334150271778974,6.2489266653145,4.13282894349719e-10,1.25668240094096e-07,2.08808054354171,4.25182006366734
"ENSMUSG00000027048",422.793999601368,-1.35877537834144,0.220316704552048,-6.16737337781139,6.943367262844e-10,2.06102284918753e-07,1.35877537834144,-2.5646738653105
"ENSMUSG00000038587",59.2059569192831,1.57935411011286,0.25644946106225,6.15853940020365,7.34189196249145e-10,2.12863644410188e-07,1.57935411011286,2.98836031852803
"ENSMUSG00000020044",144.567107322028,1.05624362527414,0.171813399158982,6.14762079351433,7.86537974803891e-10,2.22858384815457e-07,1.05624362527414,2.07951000375484
"ENSMUSG00000025464",88.3313267524349,-0.640600308884326,0.104325599372193,-6.14039423439032,8.23169282915934e-10,2.28054476669177e-07,0.640600308884326,-1.55897771876497
"ENSMUSG00000022408",21.0840667204149,-2.02200198463122,0.332206178928068,-6.08658752572162,1.15342614951977e-09,3.1260356100137e-07,2.02200198463122,-4.06146999060069
"ENSMUSG00000030247",244.52383052052,1.24264584512762,0.204794952262186,6.06775621860416,1.29709587844165e-09,3.44061581202809e-07,1.24264584512762,2.36632108426676
"ENSMUSG00000034640",327.126438123009,1.31073999505239,0.216326630486478,6.05907831183236,1.36903732755076e-09,3.4832221148113e-07,1.31073999505239,2.48068748143611
"ENSMUSG00000044788",152.5976088329,-0.865621701051275,0.142787462733783,-6.06230886436551,1.34181221443937e-09,3.4832221148113e-07,0.865621701051275,-1.82212470682586
"ENSMUSG00000045193",73.3975493731793,1.09102493754012,0.181976091357092,5.99543011064679,2.02947565216386e-09,5.06029459110537e-07,1.09102493754012,2.13025322871713
"ENSMUSG00000026773",138.111909729504,1.37661101124007,0.230108268790492,5.98244912482237,2.19807177727479e-09,5.37320800927154e-07,1.37661101124007,2.59657700519597
"ENSMUSG00000020072",120.172215757181,-0.93267559090638,0.156087366030976,-5.97534326206317,2.29606202152866e-09,5.50480869661496e-07,0.93267559090638,-1.90881275817995
"ENSMUSG00000038751",11.7822108803954,-3.49819200965567,0.5860478954784,-5.96912306425065,2.38532149882049e-09,5.61090625015e-07,3.49819200965567,-11.2995390014038
"ENSMUSG00000053646",86.4568398924554,-0.816134596908953,0.137272855757982,-5.94534580345464,2.75873836866044e-09,6.36910948927587e-07,0.816134596908953,-1.76068228314153
"ENSMUSG00000034177",17.6357636256495,-1.78781372968643,0.300999007292507,-5.9396000862855,2.85718199569445e-09,6.47645235278594e-07,1.78781372968643,-3.45291239052725
"ENSMUSG00000009378",212.822061277018,-1.40573467648347,0.237057373562787,-5.92993440936419,3.03055713817394e-09,6.74677782885974e-07,1.40573467648347,-2.64952671946573
"ENSMUSG00000020098",956.839204648314,-0.643834989737127,0.108708543640397,-5.92257947882094,3.16930545422426e-09,6.93188264873926e-07,0.643834989737127,-1.56247703962762
